timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1790097934084,14,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,14,0,0
1790097934088,11,GET /api/orders,200,OK,Capacity Study Virtual Users 1-2,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,11,0,0
1790097934099,4,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,4,0,0
1790097934099,9,POST /api/orders,201,Created,Capacity Study Virtual Users 1-2,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,9,0,0
1790097934104,9,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,9,0,0
1790097934108,8,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,8,0,0
1790097934117,17,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,17,0,0
1790097934114,20,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,20,0,0
1790097934134,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934134,11,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,11,0,0
1790097934145,7,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,7,0,0
1790097934145,8,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,8,0,0
1790097934153,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790097934154,15,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,14,0,0
1790097934163,7,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,7,0,0
1790097934169,5,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,5,0,0
1790097934174,3,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,3,0,0
1790097934170,19,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3028,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,19,0,0
1790097934178,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
1790097934191,10,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790097934189,28,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,28,0,0
1790097934217,8,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,8,0,0
1790097934202,25,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,25,0,0
1790097934226,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790097934227,11,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934239,8,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,8,0,0
1790097934247,9,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,9,0,0
1790097934236,30,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,30,0,0
1790097934256,132,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-2,text,true,,808,224,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,132,0,0
1790097934266,131,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,131,0,0
1790097934389,9,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790097934397,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
1790097934399,21,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,21,0,0
1790097934420,5,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,5,0,0
1790097934425,5,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,5,0,0
1790097934410,27,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,27,0,0
1790097934430,10,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-2,text,true,,3028,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,10,0,0
1790097934437,13,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,13,0,0
1790097934441,17,GET /api/orders,200,OK,Capacity Study Virtual Users 1-2,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,17,0,0
1790097934459,18,POST /api/orders,201,Created,Capacity Study Virtual Users 1-2,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,18,0,0
1790097934451,28,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,28,0,0
1790097934477,19,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,19,0,0
1790097934480,27,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,27,0,0
1790097934497,21,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,21,0,0
1790097934508,11,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,11,0,0
1790097934518,20,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,20,0,0
1790097934519,38,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,37,0,0
1790097934539,19,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,19,0,0
1790097934559,4,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,4,0,0
1790097934557,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934568,4,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,4,0,0
1790097934563,22,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,22,0,0
1790097934572,15,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,15,0,0
1790097934585,4,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,4,0,0
1790097934587,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790097934590,17,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,17,0,0
1790097934597,20,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,20,0,0
1790097934618,5,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3028,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,5,0,0
1790097934607,29,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,29,0,0
1790097934623,24,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,24,0,0
1790097934647,16,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,16,0,0
1790097934637,26,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,26,0,0
1790097934664,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790097934665,31,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,31,0,0
1790097934675,32,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,32,0,0
1790097934697,18,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,18,0,0
1790097934707,16,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,16,0,0
1790097934716,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790097934724,11,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934725,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934735,10,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,10,0,0
1790097934736,19,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,19,0,0
1790097934756,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097934746,99,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-2,text,true,,807,224,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,99,0,0
1790097934767,316,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18491,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,316,0,0
1790097934845,257,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,257,0,0
1790097935084,67,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,67,0,0
1790097935102,50,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,50,0,0
1790097935152,12,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,12,0,0
1790097935153,13,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,13,0,0
1790097935166,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790097935164,165,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3028,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,165,0,0
1790097935330,8,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,8,0,0
1790097935176,163,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,163,0,0
1790097935339,10,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790097935349,10,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,9,0,0
1790097935359,11,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790097935339,71,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,70,0,0
1790097935410,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790097935416,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790097935370,70,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,70,0,0
1790097935422,19,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,19,0,0
1790097935440,19,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,19,0,0
1790097935396,63,GET /health,200,OK,Capacity Study Virtual Users 1-3,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,63,0,22
1790097935442,19,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,19,0,0
1790097935459,12,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,12,0,0
1790097935462,57,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,57,0,0
1790097935460,61,GET /health,200,OK,Capacity Study Virtual Users 1-3,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,61,0,0
1790097935522,12,GET /health,200,OK,Capacity Study Virtual Users 1-3,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,12,0,0
1790097935472,79,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,79,0,0
1790097935520,50,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,50,0,0
1790097935534,37,GET /api/products,200,OK,Capacity Study Virtual Users 1-3,text,true,,7833,209,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,36,0,0
1790097935552,22,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-2,text,true,,3028,201,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,22,0,0
1790097935571,27,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,27,0,0
1790097935571,29,GET /health,200,OK,Capacity Study Virtual Users 1-3,text,true,,894,194,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,29,0,0
1790097935574,34,GET /api/orders,200,OK,Capacity Study Virtual Users 1-2,text,true,,1710,207,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,34,0,0
1790097935599,15,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,15,0,0
1790097935609,7,POST /api/orders,201,Created,Capacity Study Virtual Users 1-2,text,true,,662,289,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,7,0,0
1790097935600,16,GET /api/products,200,OK,Capacity Study Virtual Users 1-3,text,true,,7833,209,3,3,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,16,0,0
